quote_id,quote_date,customer_name,alloy_name,product_form,thickness_mm,width_mm,qty_kg,lead_time_days,cert_required,price_total_usd,status
Q-101868,2025-04-05,Customer-227,17-7PH,sheet,0.299,1163.33,353.93,35,AMS5528,4184.24,lost
Q-101869,2025-04-06,Customer-214,17-7PH,sheet,0.1669,195.57,213.73,35,EN_10204_3.1,3023.91,pending
Q-101870,2025-04-07,Customer-205,17-7PH,sheet,0.1858,1094.12,261.95,28,EN_10204_3.1,1851.23,won
Q-101871,2025-04-08,Customer-177,17-7PH,strip,0.529,1127.39,121.52,28,EN_10204_3.1,907.97,pending
Q-101872,2025-04-09,Customer-34,316L,strip,0.1328,347.84,213.21,35,EN_10204_3.1,1213.24,won
Q-101873,2025-04-10,Customer-126,316L,foil,0.2536,296.48,847.2,28,RoHS,9758.56,won
Q-101874,2025-04-11,Customer-61,304,strip,0.3069,387.38,416.65,10,EN_10204_3.1,2690.85,won
Q-101875,2025-04-12,Customer-92,17-7PH,strip,0.151,577.9,149.85,35,AMS5528,939.45,lost
Q-101876,2025-04-13,Customer-212,304,sheet,0.3449,254.72,303.97,28,ASTM_A240,1894.9,pending
Q-101877,2025-04-14,Customer-111,316L,foil,0.0725,179.06,202.23,14,EN_10204_3.1,2074.19,won
Q-101878,2025-04-15,Customer-144,17-7PH,strip,0.01,813.8,315.36,14,AMS5528,2471.5,won
Q-101879,2025-04-16,Customer-201,304,strip,0.0474,895.33,168.12,35,EN_10204_3.1,2177.97,lost
Q-101880,2025-04-17,Customer-230,316L,strip,0.3067,1031.83,330.99,28,EN_10204_3.1,3560.98,won
Q-101881,2025-04-18,Customer-238,17-7PH,strip,0.2491,904.56,155.17,35,AMS5528,1339.45,lost
Q-101882,2025-04-19,Customer-201,304,sheet,0.2376,1120.34,461.45,10,ASTM_A240,4440.2,pending
Q-101883,2025-04-20,Customer-130,17-7PH,strip,0.01,999.61,213.11,21,AMS5528,1873.55,won
Q-101884,2025-04-21,Customer-223,316L,strip,0.3329,1093.59,84.15,21,ASTM_A240,938.82,won
Q-101885,2025-04-22,Customer-182,304,sheet,0.01,816.98,206.96,10,EN_10204_3.1,2261.23,lost
Q-101886,2025-04-23,Customer-40,17-7PH,sheet,0.2992,1089.21,218.5,10,AMS5528,2944.5,pending
Q-101887,2025-04-24,Customer-32,304,strip,0.1271,460.9,99.08,28,ASTM_A240,710.7,won
Q-101888,2025-04-25,Customer-63,304,strip,0.2454,1121.38,247.15,10,ASTM_A240,3518.36,lost
Q-101889,2025-04-26,Customer-22,304,strip,0.1772,920.3,162.38,28,ASTM_A240,1796.04,lost
Q-101890,2025-04-27,Customer-162,304,strip,0.1983,757.02,162.58,35,EN_10204_3.1,1046.62,pending
Q-101891,2025-04-28,Customer-108,316L,foil,0.1166,53.65,141.26,28,RoHS,787.74,won
Q-101892,2025-04-29,Customer-236,316L,sheet,0.2702,1096.43,146.43,28,EN_10204_3.1,1695.82,lost
Q-101893,2025-04-30,Customer-114,304,strip,0.3114,426.85,264.95,21,ASTM_A240,2224.02,won
Q-101894,2025-05-01,Customer-18,316L,strip,0.2543,632.69,297.47,10,RoHS,2025.51,won
Q-101895,2025-05-02,Customer-198,304,strip,0.01,921.63,267.26,21,EN_10204_3.1,1759.77,won
Q-101896,2025-05-03,Customer-195,304,sheet,0.1902,778.44,192.31,10,EN_10204_3.1,2506.19,won
Q-101897,2025-05-04,Customer-162,17-7PH,strip,0.1866,503.62,382.17,28,AMS5528,3797.76,pending
Q-101898,2025-05-05,Customer-103,17-7PH,sheet,0.1573,641.59,543.09,10,EN_10204_3.1,5698.85,pending
Q-101899,2025-05-06,Customer-233,17-7PH,sheet,0.2544,738.07,154.19,21,EN_10204_3.1,1060.49,lost
Q-101900,2025-05-07,Customer-157,316L,sheet,0.3674,907.54,487.3,14,RoHS,6758.16,won
Q-101901,2025-05-08,Customer-165,17-7PH,sheet,0.1447,637.29,133.8,14,EN_10204_3.1,1286.08,won
Q-101902,2025-05-09,Customer-228,17-7PH,sheet,0.5149,793.84,498.31,10,EN_10204_3.1,4672.04,pending
Q-101903,2025-05-10,Customer-22,304,sheet,0.3103,281.11,138.64,28,EN_10204_3.1,1211.29,won
Q-101904,2025-05-11,Customer-186,17-7PH,sheet,0.1983,1159.22,284.27,14,EN_10204_3.1,2265.38,pending
Q-101905,2025-05-12,Customer-55,17-7PH,strip,0.0626,648.05,116.31,14,EN_10204_3.1,1168.45,won
Q-101906,2025-05-13,Customer-194,17-7PH,sheet,0.1355,589.36,98.58,28,EN_10204_3.1,1038.73,pending
Q-101907,2025-05-14,Customer-228,316L,foil,0.4162,565.74,427.59,35,ASTM_A240,2493.91,pending
Q-101908,2025-05-15,Customer-214,17-7PH,sheet,0.4834,131.21,211.94,10,AMS5528,1367.75,lost
Q-101909,2025-05-16,Customer-188,17-7PH,sheet,0.2332,910.05,137.12,21,AMS5528,2017.14,won
Q-101910,2025-05-17,Customer-32,304,strip,0.4065,37.95,423.19,35,EN_10204_3.1,2900.18,won
Q-101911,2025-05-18,Customer-77,17-7PH,strip,0.4925,256.9,131.29,10,EN_10204_3.1,1259.47,pending
Q-101912,2025-05-19,Customer-87,17-7PH,strip,0.0406,757.76,216.39,28,EN_10204_3.1,2555.83,won
Q-101913,2025-05-20,Customer-77,17-7PH,strip,0.1386,359.81,198.57,35,EN_10204_3.1,1826.4,lost
Q-101914,2025-05-21,Customer-134,17-7PH,strip,0.2856,945.03,476.62,21,EN_10204_3.1,6410.09,pending
Q-101915,2025-05-22,Customer-133,316L,foil,0.382,229.37,212.37,35,EN_10204_3.1,1721.5,pending
Q-101916,2025-05-23,Customer-26,316L,sheet,0.1338,293.51,93.24,10,EN_10204_3.1,626.51,won
Q-101917,2025-05-24,Customer-21,17-7PH,sheet,0.1708,997.11,498.24,21,EN_10204_3.1,4555.19,won
Q-101918,2025-05-25,Customer-122,316L,sheet,0.0574,607.82,74.65,10,ASTM_A240,770.81,won
Q-101919,2025-05-26,Customer-174,304,sheet,0.0284,306.05,227.02,21,EN_10204_3.1,1385.51,pending
Q-101920,2025-05-27,Customer-150,304,strip,0.4253,759.44,172.61,14,EN_10204_3.1,2039.88,lost
Q-101921,2025-05-28,Customer-177,17-7PH,sheet,0.1077,463.63,54.43,28,EN_10204_3.1,374.05,lost
Q-101922,2025-05-29,Customer-37,17-7PH,sheet,0.1522,45.54,102.16,10,AMS5528,579.53,pending
Q-101923,2025-05-30,Customer-118,316L,sheet,0.2556,1116.55,189.38,35,RoHS,2777.81,won
Q-101924,2025-05-31,Customer-117,17-7PH,strip,0.3156,865.53,109.34,21,AMS5528,776.36,lost
Q-101925,2025-06-01,Customer-144,316L,strip,0.0234,208.36,115.79,10,ASTM_A240,1415.27,lost
Q-101926,2025-06-02,Customer-29,316L,strip,0.3259,584.15,490.42,28,EN_10204_3.1,7148.62,won
Q-101927,2025-06-03,Customer-134,304,strip,0.1483,693.06,138.74,35,ASTM_A240,2022.95,won
Q-101928,2025-06-04,Customer-96,316L,sheet,0.487,216.25,224.35,35,EN_10204_3.1,1424.29,lost
Q-101929,2025-06-05,Customer-203,304,strip,0.3389,1158.74,445.25,35,ASTM_A240,6043.03,won
Q-101930,2025-06-06,Customer-13,316L,strip,0.5374,813.1,167.6,14,EN_10204_3.1,1223.76,lost
Q-101931,2025-06-07,Customer-210,304,sheet,0.01,410.11,233.8,21,ASTM_A240,2694.18,pending
Q-101932,2025-06-08,Customer-141,304,sheet,0.1925,118.94,296.16,35,ASTM_A240,2545.17,lost
Q-101933,2025-06-09,Customer-124,316L,foil,0.3166,664.4,161.2,35,EN_10204_3.1,1645.24,pending
Q-101934,2025-06-10,Customer-201,304,strip,0.0658,621.72,465.15,10,EN_10204_3.1,3250.76,lost
Q-101935,2025-06-11,Customer-130,304,sheet,0.1779,33.88,329.06,21,ASTM_A240,2461.88,pending
Q-101936,2025-06-12,Customer-39,304,strip,0.0377,627.09,127.08,35,EN_10204_3.1,1812.67,pending
Q-101937,2025-06-13,Customer-100,304,sheet,0.0982,385.97,52.58,28,EN_10204_3.1,588.26,won
Q-101938,2025-06-14,Customer-172,304,strip,0.3382,606.19,341.71,28,ASTM_A240,3405.54,lost
Q-101939,2025-06-15,Customer-222,17-7PH,sheet,0.2622,445.35,430.12,28,AMS5528,4705.7,won
Q-101940,2025-06-16,Customer-144,17-7PH,strip,0.2135,903.62,220.35,10,EN_10204_3.1,1435.27,pending
Q-101941,2025-06-17,Customer-22,316L,strip,0.0594,136.42,199.64,21,RoHS,2318.86,won
Q-101942,2025-06-18,Customer-193,17-7PH,strip,0.346,437.74,249.0,35,AMS5528,3634.84,lost
Q-101943,2025-06-19,Customer-169,17-7PH,strip,0.3328,73.67,181.26,21,AMS5528,2380.22,pending
Q-101944,2025-06-20,Customer-202,316L,foil,0.058,1091.48,375.18,28,EN_10204_3.1,2078.65,won
Q-101945,2025-06-21,Customer-114,316L,strip,0.473,371.11,119.01,10,RoHS,1709.85,won
Q-101946,2025-06-22,Customer-151,17-7PH,sheet,0.1679,647.89,235.14,14,EN_10204_3.1,2506.26,won
Q-101947,2025-06-23,Customer-112,304,sheet,0.1484,319.48,494.13,10,EN_10204_3.1,6332.21,won
Q-101948,2025-06-24,Customer-98,304,sheet,0.3384,669.88,155.53,14,EN_10204_3.1,1885.39,lost
Q-101949,2025-06-25,Customer-139,316L,foil,0.2241,838.91,134.8,28,ASTM_A240,1727.26,won
Q-101950,2025-06-26,Customer-66,304,sheet,0.01,433.55,163.59,14,ASTM_A240,1760.28,won
Q-101951,2025-06-27,Customer-174,316L,sheet,0.0857,1087.99,287.6,14,EN_10204_3.1,3918.05,won
Q-101952,2025-06-28,Customer-47,316L,strip,0.0785,257.48,1518.17,28,EN_10204_3.1,9859.02,won
Q-101953,2025-06-29,Customer-100,17-7PH,strip,0.3913,105.37,189.86,14,EN_10204_3.1,2402.79,won
Q-101954,2025-06-30,Customer-229,304,sheet,0.0974,727.33,295.55,21,EN_10204_3.1,4257.75,lost
Q-101955,2025-07-01,Customer-14,304,strip,0.1345,452.18,444.4,28,ASTM_A240,2958.77,won
Q-101956,2025-07-02,Customer-61,316L,strip,0.2691,235.85,228.67,28,RoHS,3379.03,lost
Q-101957,2025-07-03,Customer-69,17-7PH,sheet,0.196,625.42,99.8,14,AMS5528,1287.22,won
Q-101958,2025-07-04,Customer-17,304,strip,0.4869,428.79,137.58,21,EN_10204_3.1,1812.56,lost
Q-101959,2025-07-05,Customer-60,316L,sheet,0.0784,691.55,170.83,35,RoHS,1729.4,won
Q-101960,2025-07-06,Customer-196,304,sheet,0.406,1139.79,204.7,14,ASTM_A240,2545.04,pending
Q-101961,2025-07-07,Customer-146,17-7PH,strip,0.2119,613.11,832.04,10,EN_10204_3.1,12076.25,lost
Q-101962,2025-07-08,Customer-201,304,sheet,0.4429,781.11,90.09,21,ASTM_A240,623.81,won
Q-101963,2025-07-09,Customer-138,304,sheet,0.01,740.01,319.69,10,ASTM_A240,4118.15,lost
Q-101964,2025-07-10,Customer-1,17-7PH,sheet,0.3113,360.63,146.95,28,AMS5528,1936.55,lost
Q-101965,2025-07-11,Customer-1,17-7PH,sheet,0.236,513.55,163.37,21,AMS5528,1713.36,won
Q-101966,2025-07-12,Customer-215,304,strip,0.01,899.97,201.22,35,EN_10204_3.1,2568.14,pending
Q-101967,2025-07-13,Customer-150,304,strip,0.3372,1009.62,166.6,14,ASTM_A240,1499.45,pending
Q-101968,2025-07-14,Customer-190,304,sheet,0.1501,1199.25,324.57,21,ASTM_A240,4773.33,pending
Q-101969,2025-07-15,Customer-23,17-7PH,strip,0.3279,478.61,467.22,14,EN_10204_3.1,4550.87,lost
Q-101970,2025-07-16,Customer-186,17-7PH,strip,0.0429,916.28,484.17,14,AMS5528,3356.45,pending
Q-101971,2025-07-17,Customer-157,304,strip,0.0705,743.96,129.1,10,ASTM_A240,767.99,pending
Q-101972,2025-07-18,Customer-193,304,strip,0.1459,406.16,324.16,14,EN_10204_3.1,3167.07,pending
Q-101973,2025-07-19,Customer-170,304,strip,0.01,43.88,145.03,10,ASTM_A240,1370.39,lost
Q-101974,2025-07-20,Customer-154,304,sheet,0.1952,39.83,175.07,21,EN_10204_3.1,1563.47,lost
Q-101975,2025-07-21,Customer-166,316L,strip,0.0462,962.23,71.65,14,ASTM_A240,684.65,won
Q-101976,2025-07-22,Customer-231,17-7PH,sheet,0.2579,825.52,420.29,21,AMS5528,4116.52,won
Q-101977,2025-07-23,Customer-143,17-7PH,strip,0.294,608.5,188.92,28,EN_10204_3.1,2329.88,pending
Q-101978,2025-07-24,Customer-138,17-7PH,sheet,0.3266,509.34,133.48,35,EN_10204_3.1,795.51,won
Q-101979,2025-07-25,Customer-229,17-7PH,strip,0.2881,399.78,245.39,14,AMS5528,1408.02,pending
Q-101980,2025-07-26,Customer-209,304,sheet,0.3944,858.9,287.87,21,EN_10204_3.1,2029.13,lost
Q-101981,2025-07-27,Customer-46,17-7PH,sheet,0.3172,371.69,968.67,21,EN_10204_3.1,12442.05,pending
Q-101982,2025-07-28,Customer-95,316L,foil,0.2078,924.54,143.8,35,EN_10204_3.1,1396.68,won
Q-101983,2025-07-29,Customer-191,304,sheet,0.2167,342.73,668.61,10,ASTM_A240,7134.95,won
Q-101984,2025-07-30,Customer-24,304,strip,0.01,783.4,151.39,10,ASTM_A240,1286.4,pending
Q-101985,2025-07-31,Customer-60,17-7PH,sheet,0.2265,284.21,429.31,28,AMS5528,4494.02,lost
Q-101986,2025-08-01,Customer-127,304,sheet,0.2562,530.08,354.12,14,EN_10204_3.1,4795.51,pending
Q-101987,2025-08-02,Customer-51,17-7PH,strip,0.1331,1043.72,633.32,35,AMS5528,6863.81,pending
Q-101988,2025-08-03,Customer-146,304,sheet,0.3597,376.81,184.19,28,EN_10204_3.1,1588.2,pending
Q-101989,2025-08-04,Customer-169,304,sheet,0.2531,993.86,462.38,28,ASTM_A240,3277.78,pending
Q-101990,2025-08-05,Customer-151,17-7PH,strip,0.0243,797.37,113.61,35,AMS5528,1539.22,won
Q-101991,2025-08-06,Customer-67,17-7PH,strip,0.1261,533.76,134.94,28,AMS5528,1329.46,pending
Q-101992,2025-08-07,Customer-201,316L,strip,0.0696,106.2,272.92,21,RoHS,3303.22,lost
Q-101993,2025-08-08,Customer-178,316L,strip,0.1483,414.73,228.19,21,ASTM_A240,1659.05,pending
Q-101994,2025-08-09,Customer-1,17-7PH,sheet,0.3057,1196.73,225.94,28,EN_10204_3.1,3029.41,lost
Q-101995,2025-08-10,Customer-111,17-7PH,strip,0.1828,716.55,346.48,14,EN_10204_3.1,3012.25,lost
Q-101996,2025-08-11,Customer-127,304,sheet,0.1732,285.35,97.42,21,EN_10204_3.1,1420.44,lost
Q-101997,2025-08-12,Customer-13,17-7PH,strip,0.3822,1189.15,180.74,10,AMS5528,1010.63,lost
Q-101998,2025-08-13,Customer-2,304,strip,0.5013,210.03,189.66,35,EN_10204_3.1,2622.92,lost
Q-101999,2025-08-14,Customer-226,316L,sheet,0.2474,936.59,176.65,21,ASTM_A240,1946.87,pending
Q-102000,2025-08-15,Customer-177,316L,strip,0.5386,41.09,212.06,28,ASTM_A240,1528.98,lost
Q-102001,2025-08-16,Customer-43,316L,foil,0.2237,685.29,175.38,14,ASTM_A240,1304.44,lost
Q-102002,2025-08-17,Customer-8,304,sheet,0.2385,496.43,328.04,14,ASTM_A240,3077.47,lost
Q-102003,2025-08-18,Customer-216,304,sheet,0.0133,1071.21,420.28,21,EN_10204_3.1,2859.0,lost
Q-102004,2025-08-19,Customer-62,316L,foil,0.01,623.33,110.04,28,EN_10204_3.1,1500.0,lost
Q-102005,2025-08-20,Customer-204,316L,sheet,0.1691,442.02,198.23,14,RoHS,2223.62,won
Q-102006,2025-08-21,Customer-113,316L,strip,0.2676,639.74,401.71,28,RoHS,4169.57,won
Q-102007,2025-08-22,Customer-22,17-7PH,sheet,0.2556,279.46,588.79,35,AMS5528,6975.56,won
Q-102008,2025-08-23,Customer-228,316L,sheet,0.3253,1119.88,292.7,10,EN_10204_3.1,3691.26,pending
Q-102009,2025-08-24,Customer-236,316L,foil,0.0201,592.37,185.99,10,ASTM_A240,2657.65,lost
Q-102010,2025-08-25,Customer-161,316L,sheet,0.3747,471.19,254.76,28,RoHS,1829.58,lost
Q-102011,2025-08-26,Customer-15,316L,foil,0.2474,882.15,78.01,14,RoHS,947.6,pending
Q-102012,2025-08-27,Customer-103,316L,sheet,0.4635,860.3,234.42,21,EN_10204_3.1,1592.76,won
Q-102013,2025-08-28,Customer-222,17-7PH,sheet,0.2443,1092.49,156.5,21,AMS5528,1919.93,pending
Q-102014,2025-08-29,Customer-99,17-7PH,strip,0.4377,852.23,174.08,28,EN_10204_3.1,1262.11,lost
Q-102015,2025-08-30,Customer-167,304,sheet,0.01,1146.13,195.89,10,EN_10204_3.1,1877.94,pending
Q-102016,2025-08-31,Customer-85,316L,sheet,0.01,104.02,174.14,14,RoHS,1457.45,pending
Q-102017,2025-09-01,Customer-4,316L,foil,0.1328,977.11,181.43,35,ASTM_A240,2363.63,pending
Q-102018,2025-09-02,Customer-232,17-7PH,strip,0.2766,878.33,218.22,10,AMS5528,1470.15,pending
Q-102019,2025-09-03,Customer-66,316L,strip,0.1857,455.28,199.29,21,RoHS,2257.2,lost
Q-102020,2025-09-04,Customer-48,304,strip,0.2719,157.09,753.49,21,EN_10204_3.1,9398.04,won
Q-102021,2025-09-05,Customer-33,316L,foil,0.0116,1141.21,144.02,28,ASTM_A240,807.06,lost
Q-102022,2025-09-06,Customer-80,17-7PH,sheet,0.0317,292.68,353.25,35,EN_10204_3.1,5217.75,pending
Q-102023,2025-09-07,Customer-121,17-7PH,strip,0.1314,215.34,335.3,21,AMS5528,3265.28,lost
Q-102024,2025-09-08,Customer-95,17-7PH,sheet,0.0343,449.7,291.5,35,EN_10204_3.1,3240.31,won
Q-102025,2025-09-09,Customer-61,17-7PH,strip,0.1369,1030.75,273.81,35,AMS5528,3482.41,pending
Q-102026,2025-09-10,Customer-89,17-7PH,strip,0.1886,250.31,87.79,21,EN_10204_3.1,1117.35,won
Q-102027,2025-09-11,Customer-202,316L,strip,0.01,552.82,242.62,21,ASTM_A240,1376.08,won
Q-102028,2025-09-12,Customer-178,304,sheet,0.258,628.29,176.41,14,EN_10204_3.1,1964.76,pending
Q-102029,2025-09-13,Customer-158,304,strip,0.3136,201.81,727.94,14,EN_10204_3.1,5240.21,lost
Q-102030,2025-09-14,Customer-27,304,strip,0.3817,857.68,138.81,35,ASTM_A240,1289.96,lost
Q-102031,2025-09-15,Customer-236,316L,sheet,0.3112,958.44,122.42,10,ASTM_A240,1342.29,won
Q-102032,2025-09-16,Customer-120,17-7PH,strip,0.01,724.87,189.1,10,AMS5528,1911.82,pending
Q-102033,2025-09-17,Customer-189,316L,foil,0.2823,808.17,182.22,35,EN_10204_3.1,2271.37,lost
Q-102034,2025-09-18,Customer-103,17-7PH,sheet,0.289,1151.67,154.44,35,AMS5528,2166.45,won
Q-102035,2025-09-19,Customer-19,316L,sheet,0.3442,120.35,411.83,10,ASTM_A240,2298.84,lost
Q-102036,2025-09-20,Customer-37,316L,strip,0.3933,948.25,126.92,35,ASTM_A240,1142.91,lost
Q-102037,2025-09-21,Customer-12,304,sheet,0.3818,251.49,404.41,14,EN_10204_3.1,3760.57,won
Q-102038,2025-09-22,Customer-45,316L,foil,0.0947,134.4,461.39,14,EN_10204_3.1,4300.36,won
Q-102039,2025-09-23,Customer-217,304,sheet,0.2057,722.34,329.44,14,EN_10204_3.1,2007.71,pending
Q-102040,2025-09-24,Customer-6,316L,foil,0.0708,656.47,162.7,28,ASTM_A240,1869.88,won
Q-102041,2025-09-25,Customer-213,304,sheet,0.248,1003.19,166.56,21,ASTM_A240,1900.36,pending
Q-102042,2025-09-26,Customer-202,316L,sheet,0.0875,871.98,296.1,14,RoHS,2989.0,won
Q-102043,2025-09-27,Customer-117,304,sheet,0.0899,617.35,279.83,28,EN_10204_3.1,2431.7,won
Q-102044,2025-09-28,Customer-135,304,strip,0.2348,71.64,515.11,35,ASTM_A240,6531.19,pending
Q-102045,2025-09-29,Customer-37,304,sheet,0.1295,962.91,208.49,10,ASTM_A240,1712.08,won
Q-102046,2025-09-30,Customer-97,316L,foil,0.2313,1126.64,386.38,14,RoHS,3897.43,pending
Q-102047,2025-10-01,Customer-163,304,strip,0.1368,143.47,76.62,28,EN_10204_3.1,1001.53,won
Q-102048,2025-10-02,Customer-49,316L,strip,0.2194,420.64,307.61,10,RoHS,3616.96,pending
Q-102049,2025-10-03,Customer-64,304,sheet,0.1588,251.62,479.79,14,EN_10204_3.1,6000.96,won
Q-102050,2025-10-04,Customer-218,17-7PH,sheet,0.2647,97.69,57.2,10,AMS5528,841.36,pending
Q-102051,2025-10-05,Customer-187,17-7PH,sheet,0.3319,312.19,371.43,35,AMS5528,3921.21,won
Q-102052,2025-10-06,Customer-131,304,sheet,0.1686,477.0,145.51,28,ASTM_A240,1495.39,lost
Q-102053,2025-10-07,Customer-133,17-7PH,sheet,0.2208,355.76,183.02,14,EN_10204_3.1,2251.86,lost
Q-102054,2025-10-08,Customer-96,316L,sheet,0.1178,834.99,142.71,21,RoHS,1263.73,pending
Q-102055,2025-10-09,Customer-122,17-7PH,sheet,0.2518,98.08,116.62,14,EN_10204_3.1,780.05,lost
Q-102056,2025-10-10,Customer-54,17-7PH,sheet,0.01,714.74,242.43,28,AMS5528,2812.87,won
Q-102057,2025-10-11,Customer-102,316L,sheet,0.4628,579.09,94.37,35,ASTM_A240,1258.11,won
Q-102058,2025-10-12,Customer-147,304,strip,0.2864,1070.34,112.18,14,EN_10204_3.1,1263.78,won
Q-102059,2025-10-13,Customer-35,304,strip,0.2086,116.16,145.04,28,ASTM_A240,1168.54,won
Q-102060,2025-10-14,Customer-59,304,strip,0.4377,403.29,335.7,28,EN_10204_3.1,3348.11,pending
Q-102061,2025-10-15,Customer-160,316L,sheet,0.1703,1109.39,128.23,10,RoHS,1393.46,lost
Q-102062,2025-10-16,Customer-111,304,strip,0.1186,934.67,105.85,35,EN_10204_3.1,771.19,lost
Q-102063,2025-10-17,Customer-70,304,strip,0.372,387.03,549.63,14,EN_10204_3.1,7683.57,lost
Q-102064,2025-10-18,Customer-60,316L,foil,0.1607,1178.39,340.51,28,EN_10204_3.1,2697.93,lost
Q-102065,2025-10-19,Customer-231,17-7PH,strip,0.2301,58.5,99.19,21,EN_10204_3.1,1337.76,won
Q-102066,2025-10-20,Customer-238,304,sheet,0.0844,677.34,584.19,28,EN_10204_3.1,6804.24,won
Q-102067,2025-10-21,Customer-93,316L,foil,0.1057,1078.52,531.56,21,ASTM_A240,7330.52,won
Q-102068,2025-10-22,Customer-51,17-7PH,strip,0.1629,700.75,189.53,28,EN_10204_3.1,1385.43,pending
Q-102069,2025-10-23,Customer-191,304,strip,0.1793,311.01,310.35,28,EN_10204_3.1,3843.23,pending
Q-102070,2025-10-24,Customer-219,304,sheet,0.1874,889.25,338.26,28,ASTM_A240,4076.01,pending
Q-102071,2025-10-25,Customer-198,17-7PH,sheet,0.0802,682.12,365.7,28,AMS5528,3225.16,lost
Q-102072,2025-10-26,Customer-104,304,strip,0.097,64.58,122.83,21,EN_10204_3.1,1328.23,pending
Q-102073,2025-10-27,Customer-168,17-7PH,strip,0.105,102.88,352.51,10,EN_10204_3.1,2512.37,pending
Q-102074,2025-10-28,Customer-59,316L,sheet,0.2496,911.0,441.81,21,ASTM_A240,5300.66,pending
Q-102075,2025-10-29,Customer-60,17-7PH,strip,0.01,648.98,285.46,28,EN_10204_3.1,3020.93,pending
Q-102076,2025-10-30,Customer-88,17-7PH,sheet,0.2049,662.85,88.24,14,EN_10204_3.1,1011.7,won
Q-102077,2025-10-31,Customer-198,304,sheet,0.3166,441.24,275.28,28,EN_10204_3.1,2130.17,pending
Q-102078,2025-11-01,Customer-116,304,sheet,0.343,570.24,188.88,35,EN_10204_3.1,2662.09,pending
Q-102079,2025-11-02,Customer-148,316L,sheet,0.2303,489.5,300.76,14,ASTM_A240,1795.5,won
Q-102080,2025-11-03,Customer-208,304,sheet,0.2316,853.33,159.81,35,EN_10204_3.1,1720.82,pending
Q-102081,2025-11-04,Customer-108,304,strip,0.0229,1000.73,208.04,21,ASTM_A240,2090.85,lost
Q-102082,2025-11-05,Customer-84,17-7PH,sheet,0.1761,131.12,136.54,28,EN_10204_3.1,1924.41,pending
Q-102083,2025-11-06,Customer-237,316L,strip,0.417,840.86,279.96,35,ASTM_A240,3394.59,won
Q-102084,2025-11-07,Customer-162,316L,sheet,0.0689,67.53,517.45,10,RoHS,6564.58,pending
Q-102085,2025-11-08,Customer-53,17-7PH,sheet,0.1066,904.35,299.29,10,EN_10204_3.1,4056.04,lost
Q-102086,2025-11-09,Customer-49,316L,strip,0.0479,550.22,259.28,10,EN_10204_3.1,3685.75,lost
Q-102087,2025-11-10,Customer-116,316L,sheet,0.0799,910.87,303.08,10,RoHS,2433.51,pending
Q-102088,2025-11-11,Customer-27,304,sheet,0.2966,116.6,108.63,14,ASTM_A240,1135.28,pending
Q-102089,2025-11-12,Customer-212,17-7PH,strip,0.165,454.55,283.69,14,AMS5528,2730.97,pending
Q-102090,2025-11-13,Customer-48,17-7PH,sheet,0.2484,275.99,593.55,28,AMS5528,4125.17,won
Q-102091,2025-11-14,Customer-53,316L,sheet,0.01,469.44,268.12,28,EN_10204_3.1,2647.22,won
Q-102092,2025-11-15,Customer-15,304,sheet,0.2359,927.36,179.37,10,EN_10204_3.1,2576.02,lost
Q-102093,2025-11-16,Customer-84,17-7PH,strip,0.01,391.13,178.49,28,AMS5528,1958.6,lost
Q-102094,2025-11-17,Customer-34,304,sheet,0.1383,1163.79,204.4,21,ASTM_A240,1322.02,pending
Q-102095,2025-11-18,Customer-100,304,strip,0.4193,364.9,244.2,10,ASTM_A240,2522.82,won
Q-102096,2025-11-19,Customer-111,316L,foil,0.1844,1144.63,436.31,28,EN_10204_3.1,4710.65,pending
Q-102097,2025-11-20,Customer-155,17-7PH,sheet,0.2277,538.38,588.26,28,AMS5528,8468.63,pending
Q-102098,2025-11-21,Customer-71,304,sheet,0.01,61.01,523.7,21,EN_10204_3.1,6399.0,won
Q-102099,2025-11-22,Customer-17,316L,foil,0.3713,548.57,180.19,10,EN_10204_3.1,2290.83,lost
Q-102100,2025-11-23,Customer-234,17-7PH,strip,0.0218,821.08,122.47,28,EN_10204_3.1,1182.65,pending
Q-102101,2025-11-24,Customer-148,304,strip,0.0163,450.16,359.14,14,EN_10204_3.1,2381.23,won
Q-102102,2025-11-25,Customer-166,17-7PH,strip,0.1575,119.46,194.21,10,EN_10204_3.1,1915.78,lost
Q-102103,2025-11-26,Customer-157,304,strip,0.1428,1028.04,380.32,35,EN_10204_3.1,2664.82,won
Q-102104,2025-11-27,Customer-231,304,sheet,0.4417,302.72,169.32,35,ASTM_A240,2416.29,pending
Q-102105,2025-11-28,Customer-99,17-7PH,sheet,0.0463,813.08,302.58,28,EN_10204_3.1,1697.71,pending
Q-102106,2025-11-29,Customer-25,316L,strip,0.1967,704.79,59.34,10,RoHS,441.6,lost
Q-102107,2025-11-30,Customer-227,17-7PH,strip,0.1955,1015.13,131.61,28,AMS5528,1572.68,won
Q-102108,2025-12-01,Customer-179,304,strip,0.3028,728.26,232.97,35,ASTM_A240,1659.86,pending
Q-102109,2025-12-02,Customer-106,17-7PH,strip,0.1091,767.9,118.43,14,EN_10204_3.1,1390.75,pending
Q-102110,2025-12-03,Customer-194,316L,sheet,0.3423,775.31,105.91,14,ASTM_A240,1404.35,won
Q-102111,2025-12-04,Customer-116,17-7PH,sheet,0.1727,754.62,160.59,28,EN_10204_3.1,1279.28,won
